household_id,person_number,psu,province_code,sex_code,age,population_group_code,geo_type_code,metro_indicator,person_weight,household_id_flag,age_flag,province,sex,population_group,geo_type,metro
164100590000001201,01,16410059000,1,1,57,4,3,2,1026.6055116,,,Western Cape,Male,White,Farms,Non-metro
164100590000001201,02,16410059000,1,2,55,4,3,2,1026.6055116,,,Western Cape,Female,White,Farms,Non-metro
164100590000004601,03,16410059000,1,2,32,2,3,2,1207.99971874,,,Western Cape,Female,Coloured,Farms,Non-metro
164100590000004601,04,16410059000,1,2,24,2,3,2,1207.99971874,,,Western Cape,Female,Coloured,Farms,Non-metro
164100590000004601,06,16410059000,1,1,37,2,3,2,1207.99971874,,,Western Cape,Male,Coloured,Farms,Non-metro
164100590000008001,02,16410059000,1,1,24,2,3,2,815.868910848,,,Western Cape,Male,Coloured,Farms,Non-metro
164100590000011401,01,16410059000,1,1,56,4,3,2,825.205920005,,,Western Cape,Male,White,Farms,Non-metro
164100590000011401,02,16410059000,1,2,44,4,3,2,825.205920005,,,Western Cape,Female,White,Farms,Non-metro
164101180000003901,02,16410118000,1,2,64,2,1,2,377.131901814,,,Western Cape,Female,Coloured,Urban,Non-metro
164101180000005101,01,16410118000,1,2,37,4,1,2,756.556329695,,,Western Cape,Female,White,Urban,Non-metro
164101180000006301,01,16410118000,1,1,34,1,1,2,1910.26900139,,,Western Cape,Male,Black African,Urban,Non-metro
164101180000006301,02,16410118000,1,2,37,1,1,2,1910.26900139,,,Western Cape,Female,Black African,Urban,Non-metro
164101180000006301,04,16410118000,1,2,27,1,1,2,1910.26900139,,,Western Cape,Female,Black African,Urban,Non-metro
164101180000007501,01,16410118000,1,2,52,2,1,2,557.872047463,,,Western Cape,Female,Coloured,Urban,Non-metro
164101280000002701,01,16410128000,1,1,54,4,1,2,1193.73908717,,,Western Cape,Male,White,Urban,Non-metro
164101280000002701,02,16410128000,1,2,52,4,1,2,1193.73908717,,,Western Cape,Female,White,Urban,Non-metro
164101280000015101,01,16410128000,1,1,59,4,1,2,695.232120512,,,Western Cape,Male,White,Urban,Non-metro
164101280000021301,01,16410128000,1,1,57,4,1,2,695.232120512,,,Western Cape,Male,White,Urban,Non-metro
164101600000000801,01,16410160000,1,2,62,2,1,2,1320.46611805,,,Western Cape,Female,Coloured,Urban,Non-metro
164101600000000801,02,16410160000,1,1,33,2,1,2,1320.46611805,,,Western Cape,Male,Coloured,Urban,Non-metro
164101600000000801,03,16410160000,1,2,30,2,1,2,1320.46611805,,,Western Cape,Female,Coloured,Urban,Non-metro
164101600000002501,01,16410160000,1,1,31,2,1,2,1230.0789329,,,Western Cape,Male,Coloured,Urban,Non-metro
164101600000002501,02,16410160000,1,2,31,2,1,2,1230.0789329,,,Western Cape,Female,Coloured,Urban,Non-metro
164101600000004201,01,16410160000,1,1,38,2,1,2,1128.98860466,,,Western Cape,Male,Coloured,Urban,Non-metro
164101600000004201,02,16410160000,1,2,41,2,1,2,1128.98860466,,,Western Cape,Female,Coloured,Urban,Non-metro
164101600000005901,01,16410160000,1,2,58,2,1,2,911.303749779,,,Western Cape,Female,Coloured,Urban,Non-metro
164101600000005901,02,16410160000,1,2,27,2,1,2,911.303749779,,,Western Cape,Female,Coloured,Urban,Non-metro
164101600000005901,03,16410160000,1,1,22,2,1,2,911.303749779,,,Western Cape,Male,Coloured,Urban,Non-metro
164101600000007601,01,16410160000,1,1,55,2,1,2,1307.47639431,,,Western Cape,Male,Coloured,Urban,Non-metro
164101600000007601,02,16410160000,1,2,55,2,1,2,1307.47639431,,,Western Cape,Female,Coloured,Urban,Non-metro
164101600000007601,03,16410160000,1,1,26,2,1,2,1307.47639431,,,Western Cape,Male,Coloured,Urban,Non-metro
164101600000007601,04,16410160000,1,1,21,2,1,2,1307.47639431,,,Western Cape,Male,Coloured,Urban,Non-metro
164101600000011001,01,16410160000,1,2,59,2,1,2,1335.62262669,,,Western Cape,Female,Coloured,Urban,Non-metro
164101600000011001,02,16410160000,1,1,58,2,1,2,1335.62262669,,,Western Cape,Male,Coloured,Urban,Non-metro
164101600000011001,03,16410160000,1,2,34,2,1,2,1335.62262669,,,Western Cape,Female,Coloured,Urban,Non-metro
164101600000011001,04,16410160000,1,2,31,2,1,2,1335.62262669,,,Western Cape,Female,Coloured,Urban,Non-metro
164101600000011001,05,16410160000,1,1,28,2,1,2,1335.62262669,,,Western Cape,Male,Coloured,Urban,Non-metro
165100330000003601,01,16510033000,1,2,40,1,1,2,1034.56362976,,,Western Cape,Female,Black African,Urban,Non-metro
165100330000003601,02,16510033000,1,2,21,1,1,2,1034.56362976,,,Western Cape,Female,Black African,Urban,Non-metro
165100330000007601,01,16510033000,1,1,41,1,1,2,1175.44001914,,,Western Cape,Male,Black African,Urban,Non-metro
165100330000007601,02,16510033000,1,2,42,1,1,2,1175.44001914,,,Western Cape,Female,Black African,Urban,Non-metro
165100330000015601,01,16510033000,1,1,52,1,1,2,1107.58659092,,,Western Cape,Male,Black African,Urban,Non-metro
165100330000015601,02,16510033000,1,2,30,1,1,2,1107.58659092,,,Western Cape,Female,Black African,Urban,Non-metro
165100330000019601,01,16510033000,1,2,56,1,1,2,632.707442303,,,Western Cape,Female,Black African,Urban,Non-metro
165100330000019601,02,16510033000,1,1,19,1,1,2,632.707442303,,,Western Cape,Male,Black African,Urban,Non-metro
165100330000023601,01,16510033000,1,1,30,1,1,2,1272.04388626,,,Western Cape,Male,Black African,Urban,Non-metro
165100330000023601,02,16510033000,1,2,37,1,1,2,1272.04388626,,,Western Cape,Female,Black African,Urban,Non-metro
165100330000027601,01,16510033000,1,2,27,1,1,2,855.664612487,,,Western Cape,Female,Black African,Urban,Non-metro
165100510000001501,01,16510051000,1,1,49,4,1,2,736.302926064,,,Western Cape,Male,White,Urban,Non-metro
165100510000004701,01,16510051000,1,1,60,2,1,2,1648.70742054,,,Western Cape,Male,Coloured,Urban,Non-metro
165100510000004701,02,16510051000,1,2,34,2,1,2,1648.70742054,,,Western Cape,Female,Coloured,Urban,Non-metro
165100510000006301,01,16510051000,1,2,61,4,1,2,849.512730448,,,Western Cape,Female,White,Urban,Non-metro
165100510000007901,01,16510051000,1,2,40,4,1,2,785.851889768,,,Western Cape,Female,White,Urban,Non-metro
165100510000009501,01,16510051000,1,1,36,4,1,2,848.077885854,,,Western Cape,Male,White,Urban,Non-metro
165100510000011101,02,16510051000,1,2,58,2,1,2,686.584136618,,,Western Cape,Female,Coloured,Urban,Non-metro
165100510000011101,04,16510051000,1,1,30,2,1,2,686.584136618,,,Western Cape,Male,Coloured,Urban,Non-metro
165100640000000801,01,16510064000,1,2,47,1,1,2,1175.07754822,,,Western Cape,Female,Black African,Urban,Non-metro
165100640000000801,02,16510064000,1,1,43,1,1,2,1175.07754822,,,Western Cape,Male,Black African,Urban,Non-metro
165100640000004201,01,16510064000,1,2,54,2,1,2,499.608263629,,,Western Cape,Female,Coloured,Urban,Non-metro
165100640000007601,01,16510064000,1,1,52,2,1,2,839.630780639,,,Western Cape,Male,Coloured,Urban,Non-metro
165100640000007601,02,16510064000,1,2,54,2,1,2,839.630780639,,,Western Cape,Female,Coloured,Urban,Non-metro
165100640000007601,03,16510064000,1,1,26,2,1,2,839.630780639,,,Western Cape,Male,Coloured,Urban,Non-metro
165100640000011001,01,16510064000,1,1,58,2,1,2,761.114856262,,,Western Cape,Male,Coloured,Urban,Non-metro
165100640000011001,02,16510064000,1,2,61,2,1,2,761.114856262,,,Western Cape,Female,Coloured,Urban,Non-metro
165100640000011001,03,16510064000,1,2,28,2,1,2,761.114856262,,,Western Cape,Female,Coloured,Urban,Non-metro
165100640000014401,01,16510064000,1,2,61,2,1,2,628.037845297,,,Western Cape,Female,Coloured,Urban,Non-metro
165100640000014401,02,16510064000,1,1,30,2,1,2,628.037845297,,,Western Cape,Male,Coloured,Urban,Non-metro
165100640000017801,02,16510064000,1,2,55,2,1,2,600.008957258,,,Western Cape,Female,Coloured,Urban,Non-metro
165100640000017801,03,16510064000,1,2,30,2,1,2,600.008957258,,,Western Cape,Female,Coloured,Urban,Non-metro
165100790040000201,01,16510079004,1,1,44,1,1,2,1612.03202625,,,Western Cape,Male,Black African,Urban,Non-metro
165100790040000201,02,16510079004,1,2,43,1,1,2,1612.03202625,,,Western Cape,Female,Black African,Urban,Non-metro
165100790040000401,01,16510079004,1,1,32,1,1,2,1707.59871165,,,Western Cape,Male,Black African,Urban,Non-metro
165100790040000401,02,16510079004,1,2,28,1,1,2,1707.59871165,,,Western Cape,Female,Black African,Urban,Non-metro
165100790040000601,01,16510079004,1,2,31,1,1,2,1245.53402568,,,Western Cape,Female,Black African,Urban,Non-metro
165100790040000801,01,16510079004,1,2,44,1,1,2,2079.63256947,,,Western Cape,Female,Black African,Urban,Non-metro
165100790040000801,02,16510079004,1,1,44,1,1,2,2079.63256947,,,Western Cape,Male,Black African,Urban,Non-metro
165100790040000801,03,16510079004,1,2,21,1,1,2,2079.63256947,,,Western Cape,Female,Black African,Urban,Non-metro
165100790040000801,04,16510079004,1,1,16,1,1,2,2079.63256947,,,Western Cape,Male,Black African,Urban,Non-metro
165100790040001201,01,16510079004,1,1,43,1,1,2,2209.87475505,,,Western Cape,Male,Black African,Urban,Non-metro
165100790040001201,02,16510079004,1,2,44,1,1,2,2209.87475505,,,Western Cape,Female,Black African,Urban,Non-metro
165100790040001201,03,16510079004,1,2,18,1,1,2,2209.87475505,,,Western Cape,Female,Black African,Urban,Non-metro
165100790040001201,04,16510079004,1,1,49,1,1,2,2209.87475505,,,Western Cape,Male,Black African,Urban,Non-metro
165100790040001401,01,16510079004,1,1,21,1,1,2,1352.50964113,,,Western Cape,Male,Black African,Urban,Non-metro
165100790040001401,02,16510079004,1,1,23,1,1,2,1352.50964113,,,Western Cape,Male,Black African,Urban,Non-metro
165100790040001601,01,16510079004,1,2,45,1,1,2,976.453257493,,,Western Cape,Female,Black African,Urban,Non-metro
165101390000013901,01,16510139000,1,1,34,4,3,2,1994.11370907,,,Western Cape,Male,White,Farms,Non-metro
165101390000013901,02,16510139000,1,2,33,4,3,2,1994.11370907,,,Western Cape,Female,White,Farms,Non-metro
165101390000021801,01,16510139000,1,1,49,2,3,2,1937.50679945,,,Western Cape,Male,Coloured,Farms,Non-metro
165101390000021801,02,16510139000,1,2,41,2,3,2,1937.50679945,,,Western Cape,Female,Coloured,Farms,Non-metro
165101390000021801,03,16510139000,1,1,23,2,3,2,1937.50679945,,,Western Cape,Male,Coloured,Farms,Non-metro
165101390000021801,04,16510139000,1,2,21,2,3,2,1937.50679945,,,Western Cape,Female,Coloured,Farms,Non-metro
165101390000021801,05,16510139000,1,1,17,2,3,2,1937.50679945,,,Western Cape,Male,Coloured,Farms,Non-metro
165101390000029701,01,16510139000,1,1,32,2,3,2,896.081371471,,,Western Cape,Male,Coloured,Farms,Non-metro
165101390000037601,01,16510139000,1,1,56,1,3,2,1305.96668118,,,Western Cape,Male,Black African,Farms,Non-metro
165101390000037601,02,16510139000,1,1,27,1,3,2,1305.96668118,,,Western Cape,Male,Black African,Farms,Non-metro
165101390000045501,01,16510139000,1,1,39,1,3,2,1240.67976562,,,Western Cape,Male,Black African,Farms,Non-metro
165101390000053401,01,16510139000,1,1,29,1,3,2,1139.79439443,,,Western Cape,Male,Black African,Farms,Non-metro
165101650000005201,01,16510165000,1,2,28,1,3,2,1083.92497885,,,Western Cape,Female,Black African,Farms,Non-metro
165101650000014101,01,16510165000,1,1,30,1,3,2,1213.75441703,,,Western Cape,Male,Black African,Farms,Non-metro
165101790000005201,02,16510179000,1,2,51,2,3,2,847.638441304,,,Western Cape,Female,Coloured,Farms,Non-metro
166100310000007801,01,16610031000,1,1,41,4,3,2,1698.59868483,,,Western Cape,Male,White,Farms,Non-metro
166100310000007801,02,16610031000,1,2,40,4,3,2,1698.59868483,,,Western Cape,Female,White,Farms,Non-metro
166100310000007801,03,16610031000,1,2,16,4,3,2,1698.59868483,,,Western Cape,Female,White,Farms,Non-metro
166100310000015201,01,16610031000,1,1,57,2,3,2,1784.10189507,,,Western Cape,Male,Coloured,Farms,Non-metro
166100310000015201,02,16610031000,1,2,57,2,3,2,1784.10189507,,,Western Cape,Female,Coloured,Farms,Non-metro
166100310000015201,03,16610031000,1,1,31,2,3,2,1784.10189507,,,Western Cape,Male,Coloured,Farms,Non-metro
166100310000015201,04,16610031000,1,2,29,2,3,2,1784.10189507,,,Western Cape,Female,Coloured,Farms,Non-metro
166100310000015201,05,16610031000,1,1,28,2,3,2,1784.10189507,,,Western Cape,Male,Coloured,Farms,Non-metro
166100310000015201,06,16610031000,1,2,22,2,3,2,1784.10189507,,,Western Cape,Female,Coloured,Farms,Non-metro
166100310000022601,01,16610031000,1,2,32,2,3,2,1443.12865204,,,Western Cape,Female,Coloured,Farms,Non-metro
166100310000022601,02,16610031000,1,1,31,2,3,2,1443.12865204,,,Western Cape,Male,Coloured,Farms,Non-metro
166100310000022601,03,16610031000,1,2,15,2,3,2,1443.12865204,,,Western Cape,Female,Coloured,Farms,Non-metro
166100310000026301,01,16610031000,1,1,49,2,3,2,1245.72676864,,,Western Cape,Male,Coloured,Farms,Non-metro
166100310000026301,02,16610031000,1,2,47,2,3,2,1245.72676864,,,Western Cape,Female,Coloured,Farms,Non-metro
166100500000001201,01,16610050000,1,2,56,2,1,2,810.198651669,,,Western Cape,Female,Coloured,Urban,Non-metro
166100500000001201,02,16610050000,1,1,18,2,1,2,810.198651669,,,Western Cape,Male,Coloured,Urban,Non-metro
166100500000005001,01,16610050000,1,1,62,2,1,2,1815.13852286,,,Western Cape,Male,Coloured,Urban,Non-metro
166100500000005001,02,16610050000,1,2,61,2,1,2,1815.13852286,,,Western Cape,Female,Coloured,Urban,Non-metro
166100500000005001,03,16610050000,1,1,32,2,1,2,1815.13852286,,,Western Cape,Male,Coloured,Urban,Non-metro
166100500000005001,04,16610050000,1,2,30,2,1,2,1815.13852286,,,Western Cape,Female,Coloured,Urban,Non-metro
166100500000005001,05,16610050000,1,1,26,2,1,2,1815.13852286,,,Western Cape,Male,Coloured,Urban,Non-metro
166100500000008801,01,16610050000,1,2,54,2,1,2,1419.56287643,,,Western Cape,Female,Coloured,Urban,Non-metro
166100500000008801,02,16610050000,1,1,57,2,1,2,1419.56287643,,,Western Cape,Male,Coloured,Urban,Non-metro
166100500000008801,03,16610050000,1,1,32,2,1,2,1419.56287643,,,Western Cape,Male,Coloured,Urban,Non-metro
166100920000001801,01,16610092000,1,1,50,1,1,2,1642.72945642,,,Western Cape,Male,Black African,Urban,Non-metro
166100920000001801,02,16610092000,1,2,50,1,1,2,1642.72945642,,,Western Cape,Female,Black African,Urban,Non-metro
166100920000001801,03,16610092000,1,2,25,1,1,2,1642.72945642,,,Western Cape,Female,Black African,Urban,Non-metro
166100920000001801,04,16610092000,1,2,23,1,1,2,1642.72945642,,,Western Cape,Female,Black African,Urban,Non-metro
166100920000005701,01,16610092000,1,1,31,2,1,2,1566.64397442,,,Western Cape,Male,Coloured,Urban,Non-metro
166100920000005701,02,16610092000,1,2,29,2,1,2,1566.64397442,,,Western Cape,Female,Coloured,Urban,Non-metro
166100920000009601,01,16610092000,1,1,62,1,1,2,889.763457475,,,Western Cape,Male,Black African,Urban,Non-metro
166100920000017401,01,16610092000,1,2,47,1,1,2,1197.26657493,,,Western Cape,Female,Black African,Urban,Non-metro
166100920000017401,02,16610092000,1,1,18,1,1,2,1197.26657493,,,Western Cape,Male,Black African,Urban,Non-metro
166100920000017401,03,16610092000,1,2,16,1,1,2,1197.26657493,,,Western Cape,Female,Black African,Urban,Non-metro
166101210000001501,01,16610121000,1,1,30,2,3,2,2121.60950634,,,Western Cape,Male,Coloured,Farms,Non-metro
166101210000001501,02,16610121000,1,2,44,2,3,2,2121.60950634,,,Western Cape,Female,Coloured,Farms,Non-metro
166101210000001501,03,16610121000,1,2,32,2,3,2,2121.60950634,,,Western Cape,Female,Coloured,Farms,Non-metro
166101210000001501,04,16610121000,1,2,23,2,3,2,2121.60950634,,,Western Cape,Female,Coloured,Farms,Non-metro
166101210000001501,05,16610121000,1,2,21,2,3,2,2121.60950634,,,Western Cape,Female,Coloured,Farms,Non-metro
166101210000001501,06,16610121000,1,1,18,2,3,2,2121.60950634,,,Western Cape,Male,Coloured,Farms,Non-metro
166101210000001501,11,16610121000,1,2,25,2,3,2,2121.60950634,,,Western Cape,Female,Coloured,Farms,Non-metro
166101210000005401,02,16610121000,1,2,50,2,3,2,1268.50622559,,,Western Cape,Female,Coloured,Farms,Non-metro
166101210000005401,03,16610121000,1,1,50,2,3,2,1268.50622559,,,Western Cape,Male,Coloured,Farms,Non-metro
166101210000005401,04,16610121000,1,1,38,2,3,2,1268.50622559,,,Western Cape,Male,Coloured,Farms,Non-metro
166101210000009301,02,16610121000,1,2,39,2,3,2,1064.32040855,,,Western Cape,Female,Coloured,Farms,Non-metro
166101210000009301,04,16610121000,1,2,38,2,3,2,1064.32040855,,,Western Cape,Female,Coloured,Farms,Non-metro
166101210000013201,01,16610121000,1,1,38,2,3,2,1379.51461044,,,Western Cape,Male,Coloured,Farms,Non-metro
166101210000013201,02,16610121000,1,2,37,2,3,2,1379.51461044,,,Western Cape,Female,Coloured,Farms,Non-metro
166101210000021001,01,16610121000,1,2,45,2,3,2,1351.46337874,,,Western Cape,Female,Coloured,Farms,Non-metro
166101210000021001,02,16610121000,1,1,25,2,3,2,1351.46337874,,,Western Cape,Male,Coloured,Farms,Non-metro
166101210000021001,03,16610121000,1,1,22,2,3,2,1351.46337874,,,Western Cape,Male,Coloured,Farms,Non-metro
166101210000021001,04,16610121000,1,2,18,2,3,2,1351.46337874,,,Western Cape,Female,Coloured,Farms,Non-metro
166101240000001501,01,16610124000,1,2,44,4,1,2,1806.3188948,,,Western Cape,Female,White,Urban,Non-metro
166101240000001501,02,16610124000,1,1,47,4,1,2,1806.3188948,,,Western Cape,Male,White,Urban,Non-metro
166101240000014501,01,16610124000,1,1,62,4,1,2,1716.43289388,,,Western Cape,Male,White,Urban,Non-metro
166101240000014501,02,16610124000,1,2,60,4,1,2,1716.43289388,,,Western Cape,Female,White,Urban,Non-metro
166101240000021001,01,16610124000,1,2,46,4,1,2,2635.98143939,,,Western Cape,Female,White,Urban,Non-metro
166101240000040501,01,16610124000,1,1,64,4,1,2,2437.51253599,,,Western Cape,Male,White,Urban,Non-metro
166101240000040501,02,16610124000,1,2,54,4,1,2,2437.51253599,,,Western Cape,Female,White,Urban,Non-metro
166101240000047001,01,16610124000,1,1,45,4,1,2,2400.59858411,,,Western Cape,Male,White,Urban,Non-metro
166101240000047001,02,16610124000,1,2,43,4,1,2,2400.59858411,,,Western Cape,Female,White,Urban,Non-metro
166101240000053501,01,16610124000,1,1,49,4,1,2,2522.69724852,,,Western Cape,Male,White,Urban,Non-metro
166101240000053501,02,16610124000,1,2,49,4,1,2,2522.69724852,,,Western Cape,Female,White,Urban,Non-metro
166101240000053501,03,16610124000,1,1,18,4,1,2,2522.69724852,,,Western Cape,Male,White,Urban,Non-metro
166101240000053501,04,16610124000,1,1,15,4,1,2,2522.69724852,,,Western Cape,Male,White,Urban,Non-metro
166101240000060001,01,16610124000,1,1,49,4,1,2,2124.35181351,,,Western Cape,Male,White,Urban,Non-metro
166101240000060001,02,16610124000,1,2,47,4,1,2,2124.35181351,,,Western Cape,Female,White,Urban,Non-metro
166101550000001701,01,16610155000,1,1,47,2,1,2,1337.70751615,,,Western Cape,Male,Coloured,Urban,Non-metro
166101550000001701,02,16610155000,1,2,39,2,1,2,1337.70751615,,,Western Cape,Female,Coloured,Urban,Non-metro
166101550000001701,04,16610155000,1,1,19,2,1,2,1337.70751615,,,Western Cape,Male,Coloured,Urban,Non-metro
166101550000003801,01,16610155000,1,1,29,2,1,2,2178.44552587,,,Western Cape,Male,Coloured,Urban,Non-metro
166101550000003801,02,16610155000,1,2,28,2,1,2,2178.44552587,,,Western Cape,Female,Coloured,Urban,Non-metro
166101550000003801,05,16610155000,1,1,28,2,1,2,2178.44552587,,,Western Cape,Male,Coloured,Urban,Non-metro
166101550000005901,01,16610155000,1,1,48,2,1,2,1240.77228768,,,Western Cape,Male,Coloured,Urban,Non-metro
166101550000005901,02,16610155000,1,2,50,2,1,2,1240.77228768,,,Western Cape,Female,Coloured,Urban,Non-metro
166101550000005901,03,16610155000,1,1,18,2,1,2,1240.77228768,,,Western Cape,Male,Coloured,Urban,Non-metro
166101550000005901,04,16610155000,1,1,15,2,1,2,1240.77228768,,,Western Cape,Male,Coloured,Urban,Non-metro
166101590000000701,01,16610159000,1,1,35,4,1,2,1516.48604607,,,Western Cape,Male,White,Urban,Non-metro
166101590000000701,02,16610159000,1,2,35,4,1,2,1516.48604607,,,Western Cape,Female,White,Urban,Non-metro
